-80.54445890674641,43.47202783461897
-80.54417696375448,43.47202708904283
-80.54446336522605,43.47209113776699
-80.54419618699684,43.47215751002848
-80.54445890674641,43.47202783461897
-80.54417696375448,43.47202708904283
-80.54446336522605,43.47209113776699
-80.54419618699684,43.47215751002848
-80.54445890674641,43.47202783461897
-80.54417696375448,43.47202708904283
-80.54446336522605,43.47209113776699
-80.54419618699684,43.47215751002848
-80.54445890674641,43.47202783461897
-80.54417696375448,43.47202708904283
-80.54446336522605,43.47209113776699
-80.54419618699684,43.47215751002848
-80.54445890674641,43.47202783461897
-80.54417696375448,43.47202708904283
-80.54446336522605,43.47209113776699
-80.54419618699684,43.47215751002848
-80.54445890674641,43.47202783461897
-80.54417696375448,43.47202708904283
-80.54446336522605,43.47209113776699
-80.54419618699684,43.47215751002848
-80.54445890674641,43.47202783461897
-80.54417696375448,43.47202708904283
-80.54446336522605,43.47209113776699
-80.54419618699684,43.47215751002848
-80.54445890674641,43.47202783461897
-80.54417696375448,43.47202708904283
-80.54446336522605,43.47209113776699
-80.54419618699684,43.47215751002848
-80.54445890674641,43.47202783461897
-80.54417696375448,43.47202708904283
-80.54446336522605,43.47209113776699
-80.54419618699684,43.47215751002848
-80.54445890674641,43.47202783461897
-80.54417696375448,43.47202708904283
-80.54446336522605,43.47209113776699
-80.54419618699684,43.47215751002848
-80.54445890674641,43.47202783461897
-80.54417696375448,43.47202708904283
-80.54446336522605,43.47209113776699
-80.54419618699684,43.47215751002848
-80.54445890674641,43.47202783461897
-80.54417696375448,43.47202708904283
-80.54446336522605,43.47209113776699
-80.54419618699684,43.47215751002848
-80.54445890674641,43.47202783461897
-80.54417696375448,43.47202708904283
-80.54446336522605,43.47209113776699
-80.54419618699684,43.47215751002848
